63,31,63,63,63,63,31,63,63,63,63,63,31,63,63,31,31,31,31,31,63,63,31,31,31,31,31,31,31,63,31,63,63,63,63,63,63,31,31,31,
63,31,31,31,31,63,31,31,31,31,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,63,63,63,63,63,63,63,63,31,63,31,
63,63,63,31,31,63,63,63,63,63,63,63,63,63,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,63,63,63,63,63,63,31,31,31,31,
63,63,31,31,31,31,31,31,31,31,31,31,31,63,31,31,31,31,31,31,31,31,31,63,63,31,31,63,63,63,63,63,63,63,63,63,63,31,31,31,
63,63,31,63,63,63,63,63,63,31,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,31,31,31,31,
31,31,31,63,31,31,31,31,31,63,31,31,31,63,63,31,31,31,31,63,31,31,31,31,63,63,31,31,31,31,31,31,63,63,63,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,63,63,63,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,63,63,63,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,63,63,63,63,63,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,63,63,31,31,31,31,31,31,31,31,31,63,31,31,31,31,31,31,31,31,63,63,63,31,31,63,31,31,
31,31,31,31,31,63,31,63,31,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,63,63,31,31,63,31,
63,63,63,63,63,63,31,63,63,63,63,63,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,31,31,31,31,63,
63,63,63,63,63,63,31,63,63,63,63,63,63,63,31,31,31,31,31,63,31,31,31,31,31,31,31,31,31,63,63,31,63,63,63,31,31,63,31,31,
31,31,31,31,31,63,31,63,31,31,31,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,63,31,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,31,63,63,31,31,63,63,31,
31,31,31,31,31,31,31,31,31,31,63,31,31,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,31,31,31,31,31,
31,63,63,31,63,63,63,63,31,31,31,31,31,31,31,63,31,31,31,31,63,63,63,63,63,63,63,63,31,31,63,63,63,63,63,63,63,63,63,63,
31,31,31,31,63,63,63,63,31,63,31,31,31,31,31,31,63,31,31,31,63,31,31,63,63,63,63,31,31,63,63,31,31,63,63,63,31,31,63,63,
31,31,31,63,63,63,63,63,63,31,31,31,31,31,31,63,31,31,31,31,63,31,63,63,63,63,63,63,31,63,63,31,31,63,63,63,31,31,31,63,
31,31,63,63,63,63,63,63,63,63,31,31,31,31,31,31,63,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,31,31,63,63,
31,31,63,63,63,63,63,63,63,63,31,31,31,31,31,63,31,31,31,31,63,31,31,31,31,31,31,31,31,31,31,31,31,63,63,31,31,31,31,63,
31,31,31,63,63,63,63,63,63,31,31,31,31,31,31,31,63,31,31,31,63,31,31,31,31,31,63,63,31,63,63,31,63,63,63,63,31,31,31,63,
31,31,31,31,63,63,63,63,31,31,31,63,63,31,31,63,31,31,31,31,63,31,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,
63,63,31,31,31,63,31,31,31,31,31,31,31,31,31,31,63,31,31,31,63,31,31,31,63,63,31,31,31,63,63,63,63,63,63,63,31,63,31,63,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,31,31,31,31,63,31,31,31,31,31,31,31,31,63,63,63,63,63,63,31,31,31,31,63,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,31,31,31,31,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
